Source File Name:	Scan
3.1519999337e-6	-7.906015e-5
3.1679999333e-6	-4.936455e-5
3.183999933e-6	-2.823102e-5
3.1999999327e-6	-6.857423e-5
3.2159999323e-6	-9.672843e-5
3.231999932e-6	-7.785163e-5
3.2479999317e-6	-8.053064e-5
3.2639999313e-6	-6.812636e-5
3.279999931e-6	-9.958218e-5
3.2959999307e-6	-0.0001164186
3.3119999303e-6	-0.0001472794
3.32799993e-6	-0.0001161945
3.3439999296e-6	-0.0001524973
3.3599999293e-6	-0.0001931962
3.375999929e-6	-0.0002276483
3.3919999286e-6	-0.0002639057
3.4079999283e-6	-0.0002508927
3.423999928e-6	-0.0002279419
3.4399999276e-6	-0.0001893942
3.4559999273e-6	-9.697136e-5
3.4719999269e-6	-1.598642e-5
3.4879999266e-6	3.043389e-5
3.5039999263e-6	0.0001095756
3.5199999259e-6	0.0001761729
3.5359999256e-6	0.0002367169
3.5519999253e-6	0.0003340437
3.5679999249e-6	0.0004171035
3.5839999246e-6	0.0004917342
3.5999999243e-6	0.0005642471
3.6159999239e-6	0.000595688
3.6319999236e-6	0.0006462969
3.6479999232e-6	0.0006573233
3.6639999229e-6	0.0006156273
3.6799999226e-6	0.0005780226
3.6959999222e-6	0.0005082507
3.7119999219e-6	0.0004329105
3.7279999216e-6	0.0003275039
3.7439999212e-6	0.0002264771
3.7599999209e-6	7.971517e-5
3.7759999206e-6	-6.95054e-5
3.7919999202e-6	-0.0001806143
3.8079999199e-6	-0.0002979598
3.8239999195e-6	-0.0003764231
3.8399999192e-6	-0.0005439292
3.8559999189e-6	-0.0006432266
3.8719999185e-6	-0.0007174584
3.8879999182e-6	-0.0007736423
3.9039999179e-6	-0.0008492136
3.9199999175e-6	-0.0008752244
3.9359999172e-6	-0.0008665338
3.9519999168e-6	-0.0008074681
3.9679999165e-6	-0.0007136166
3.9839999162e-6	-0.0005936455
3.9999999158e-6	-0.0004236698
4.0159999155e-6	-0.0002831083
4.0319999152e-6	-0.0001049754
4.0479999148e-6	7.449533e-5
4.0639999145e-6	0.0002440519
4.0799999142e-6	0.0003895085
4.0959999138e-6	0.000572694
4.1119999135e-6	0.0006757238
4.1279999131e-6	0.000753757
4.1439999128e-6	0.0007645704
4.1599999125e-6	0.0007533485
4.1759999121e-6	0.0006965653
4.1919999118e-6	0.0006303705
4.2079999115e-6	0.0005031511
4.2239999111e-6	0.000386592
4.2399999108e-6	0.0002056909
4.2559999105e-6	2.669906e-5
4.2719999101e-6	-0.0002260951
4.2879999098e-6	-0.0004614095
4.3039999094e-6	-0.0006256807
4.3199999091e-6	-0.0007832994
4.3359999088e-6	-0.0009865706
4.3519999084e-6	-0.001068159
4.3679999081e-6	-0.00114396
4.3839999078e-6	-0.001154755
4.3999999074e-6	-0.00113998
4.4159999071e-6	-0.00107648
4.4319999067e-6	-0.000968874
4.4479999064e-6	-0.0008023549
4.4639999061e-6	-0.0006496349
4.4799999057e-6	-0.0004280442
4.4959999054e-6	-0.0002253946
4.5119999051e-6	-1.933837e-6
4.5279999047e-6	0.0002768036
4.5439999044e-6	0.0005261487
4.5599999041e-6	0.0007791904
4.5759999037e-6	0.0009613539
4.5919999034e-6	0.001139967
4.607999903e-6	0.001289041
4.6239999027e-6	0.001345762
4.6399999024e-6	0.001422448
4.655999902e-6	0.001414296
4.6719999017e-6	0.001312535
4.6879999014e-6	0.001158163
4.703999901e-6	0.0009579498
4.7199999007e-6	0.0007245591
4.7359999004e-6	0.0004742689
4.7519999e-6	0.0001609683
4.7679998997e-6	-0.0001630072
4.7839998993e-6	-0.0004397179
4.799999899e-6	-0.0007176886
4.8159998987e-6	-0.00095999
4.8319998983e-6	-0.001177452
4.847999898e-6	-0.001284393
4.8639998977e-6	-0.001327063
4.8799998973e-6	-0.001303971
4.895999897e-6	-0.001219513
4.9119998966e-6	-0.001046974
4.9279998963e-6	-0.0008019377
4.943999896e-6	-0.0005847019
4.9599998956e-6	-0.0002921072
4.9759998953e-6	-1.384149e-5
4.991999895e-6	0.0003660005
5.0079998946e-6	0.0006971348
5.0239998943e-6	0.0009761876
5.039999894e-6	0.001263265
5.0559998936e-6	0.001421557
5.0719998933e-6	0.001546092
5.0879998929e-6	0.001644464
5.1039998926e-6	0.001605202
5.1199998923e-6	0.00154273
5.1359998919e-6	0.001410456
5.1519998916e-6	0.001186328
5.1679998913e-6	0.0009323579
5.1839998909e-6	0.0006552145
5.1999998906e-6	0.0003985866
5.2159998903e-6	0.0001450886
5.2319998899e-6	-0.000172892
5.2479998896e-6	-0.000493496
5.2639998892e-6	-0.0007791742
5.2799998889e-6	-0.0009531979
5.2959998886e-6	-0.001168753
5.3119998882e-6	-0.001355454
5.3279998879e-6	-0.00143799
5.3439998876e-6	-0.001491901
5.3599998872e-6	-0.001475377
5.3759998869e-6	-0.001375271
5.3919998866e-6	-0.001261359
5.4079998862e-6	-0.001151866
5.4239998859e-6	-0.0009697666
5.4399998855e-6	-0.0007751522
5.4559998852e-6	-0.0005738572
5.4719998849e-6	-0.0002595874
5.4879998845e-6	3.400176e-6
5.5039998842e-6	0.0002682002
5.5199998839e-6	0.0005096036
5.5359998835e-6	0.0006409497
5.5519998832e-6	0.0007322493
5.5679998828e-6	0.0007912497
5.5839998825e-6	0.000876983
5.5999998822e-6	0.0009027792
5.6159998818e-6	0.0008676428
5.6319998815e-6	0.0007474713
5.6479998812e-6	0.0005689664
5.6639998808e-6	0.0003640882
5.6799998805e-6	0.0001736646
5.6959998802e-6	-3.150029e-5
5.7119998798e-6	-0.0002517246
5.7279998795e-6	-0.0004827384
5.7439998791e-6	-0.0006399081
5.7599998788e-6	-0.0008094278
5.7759998785e-6	-0.0008996638
5.7919998781e-6	-0.0009652167
5.8079998778e-6	-0.0009564122
5.8239998775e-6	-0.0009036713
5.8399998771e-6	-0.0008578174
5.8559998768e-6	-0.0007828031
5.8719998765e-6	-0.000639955
5.8879998761e-6	-0.0004517285
5.9039998758e-6	-0.0002507308
5.9199998754e-6	-2.854522e-5
5.9359998751e-6	0.0002040355
5.9519998748e-6	0.0003934213
5.9679998744e-6	0.0005487726
5.9839998741e-6	0.000739912
5.9999998738e-6	0.0007900755
6.0159998734e-6	0.0009152574
6.0319998731e-6	0.0009558663
6.0479998727e-6	0.0009285299
6.0639998724e-6	0.0009534399
6.0799998721e-6	0.0008874775
6.0959998717e-6	0.0008182852
6.1119998714e-6	0.0007386309
6.1279998711e-6	0.000606927
6.1439998707e-6	0.0004603973
6.1599998704e-6	0.0003895584
6.1759998701e-6	0.0003324597
6.1919998697e-6	0.0002167189
6.2079998694e-6	0.0001519184
6.223999869e-6	5.859017e-5
6.2399998687e-6	-4.251478e-6
6.2559998684e-6	-9.432925e-5
6.271999868e-6	-0.0001696634
6.2879998677e-6	-0.0002187085
6.3039998674e-6	-0.0002276166
6.319999867e-6	-0.0002139392
6.3359998667e-6	-0.0001707282
6.3519998664e-6	-0.000186636
6.367999866e-6	-0.0001299088
6.3839998657e-6	-8.03283e-5
6.3999998653e-6	-8.618252e-5
6.415999865e-6	-3.504676e-6
6.4319998647e-6	4.826912e-5
6.4479998643e-6	9.737506e-5
6.463999864e-6	0.0001484982
6.4799998637e-6	0.0001864613
6.4959998633e-6	0.000197241
6.511999863e-6	0.0002142499
6.5279998626e-6	0.0001628177
6.5439998623e-6	0.0001762618
6.559999862e-6	0.0001375513
6.5759998616e-6	0.0001265431
6.5919998613e-6	5.107778e-5
6.607999861e-6	-2.990143e-5
6.6239998606e-6	-0.0001143212
6.6399998603e-6	-0.0001899841
6.65599986e-6	-0.0002847222
6.6719998596e-6	-0.0003499324
6.6879998593e-6	-0.0003908257
6.7039998589e-6	-0.0004358581
6.7199998586e-6	-0.0004679218
6.7359998583e-6	-0.0004739163
6.7519998579e-6	-0.0004908632
6.7679998576e-6	-0.0005247105
6.7839998573e-6	-0.000520631
6.7999998569e-6	-0.0005070799
6.8159998566e-6	-0.0005228979
6.8319998563e-6	-0.0005301833
6.8479998559e-6	-0.0004856348
6.8639998556e-6	-0.0004667881
6.8799998552e-6	-0.0004117943
6.8959998549e-6	-0.0003602796
6.9119998546e-6	-0.0003174635
6.9279998542e-6	-0.0003227526
6.9439998539e-6	-0.0003354689
6.9599998536e-6	-0.0002633006
6.9759998532e-6	-0.0001582382
6.9919998529e-6	-0.000129738
7.0079998525e-6	-0.0001076529
7.0239998522e-6	-6.694069e-5
7.0399998519e-6	-1.567166e-5
7.0559998515e-6	-3.917589e-5
7.0719998512e-6	-4.058288e-6
7.0879998509e-6	5.316795e-5
7.1039998505e-6	1.853721e-5
7.1199998502e-6	4.096079e-5
7.1359998499e-6	8.085406e-5
7.1519998495e-6	8.698679e-5
7.1679998492e-6	5.148029e-5
7.1839998488e-6	5.874491e-5
7.1999998485e-6	2.291546e-5
7.2159998482e-6	5.696783e-5
7.2319998478e-6	8.12471e-5
7.2479998475e-6	0.0001360235
7.2639998472e-6	0.0001645663
7.2799998468e-6	0.0001618805
7.2959998465e-6	0.0001883492
7.3119998462e-6	0.0002303952
7.3279998458e-6	0.0001956417
7.3439998455e-6	0.0002207073
7.3599998451e-6	0.000256212
7.3759998448e-6	0.0002970216
7.3919998445e-6	0.0002756274
7.4079998441e-6	0.0002906734
7.4239998438e-6	0.000305504
7.4399998435e-6	0.0003157485
7.4559998431e-6	0.0003773112
7.4719998428e-6	0.0003978476
7.4879998424e-6	0.0004201636
7.5039998421e-6	0.0004381511
7.5199998418e-6	0.000449842
7.5359998414e-6	0.0004717105
7.5519998411e-6	0.0004961065
7.5679998408e-6	0.0005467287
7.5839998404e-6	0.000595546
7.5999998401e-6	0.0006247518
7.6159998398e-6	0.0006402923
7.6319998394e-6	0.0006298929
7.6479998391e-6	0.0006536659
7.6639998387e-6	0.0006203029
7.6799998384e-6	0.0005583154
7.6959998381e-6	0.0005340655
7.7119998377e-6	0.0005202873
7.7279998374e-6	0.0004874948
7.7439998371e-6	0.0004297507
7.7599998367e-6	0.0003199104
7.7759998364e-6	0.0002403186
7.7919998361e-6	0.0001597591
7.8079998357e-6	-2.677953e-7
7.8239998354e-6	-9.506554e-5
7.839999835e-6	-0.0002192566
7.8559998347e-6	-0.0003453692
7.8719998344e-6	-0.0004065502
7.887999834e-6	-0.000436782
7.9039998337e-6	-0.0004876199
7.9199998334e-6	-0.0005355368
7.935999833e-6	-0.0006117661
7.9519998327e-6	-0.0006554741
7.9679998324e-6	-0.000617297
7.983999832e-6	-0.0006011607
7.9999998317e-6	-0.0005918505
8.0159998313e-6	-0.000525189
8.031999831e-6	-0.0004359629
8.0479998307e-6	-0.0003835751
8.0639998303e-6	-0.000347435
8.07999983e-6	-0.0002974693
8.0959998297e-6	-0.0002486231
8.1119998293e-6	-0.0002218667
8.127999829e-6	-0.0002152135
8.1439998286e-6	-0.0002273215
8.1599998283e-6	-0.0002117385
8.175999828e-6	-0.0002194792
8.1919998276e-6	-0.0002426237
8.2079998273e-6	-0.0002992979
8.223999827e-6	-0.0003683772
8.2399998266e-6	-0.0004473425
8.2559998263e-6	-0.0005050618
8.271999826e-6	-0.0005599924
8.2879998256e-6	-0.0006481
8.3039998253e-6	-0.0007097702
8.3199998249e-6	-0.0007190752
8.3359998246e-6	-0.0007432299
8.3519998243e-6	-0.0007189154
8.3679998239e-6	-0.0007127306
8.3839998236e-6	-0.0006840752
8.3999998233e-6	-0.0006626006
8.4159998229e-6	-0.0006080481
8.4319998226e-6	-0.0005442095
8.4479998223e-6	-0.0004821289
8.4639998219e-6	-0.0003482118
8.4799998216e-6	-0.0001963251
8.4959998212e-6	-6.887308e-5
8.5119998209e-6	6.298044e-5
8.5279998206e-6	0.0001867398
8.5439998202e-6	0.000360936
8.5599998199e-6	0.0004823621
8.5759998196e-6	0.0006124419
8.5919998192e-6	0.0007956026
8.6079998189e-6	0.0009154757
8.6239998185e-6	0.0009658349
8.6399998182e-6	0.001019295
8.6559998179e-6	0.00107018
8.6719998175e-6	0.001137292
8.6879998172e-6	0.001135937
8.7039998169e-6	0.001093956
8.7199998165e-6	0.001028518
8.7359998162e-6	0.0009957224
8.7519998159e-6	0.0009123781
8.7679998155e-6	0.0008292621
8.7839998152e-6	0.0007011982
8.7999998148e-6	0.0005754793
8.8159998145e-6	0.0004458381
8.8319998142e-6	0.0003245567
8.8479998138e-6	0.0002207645
8.8639998135e-6	0.0001476247
8.8799998132e-6	0.0001241488
8.8959998128e-6	8.105971e-5
8.9119998125e-6	5.498556e-5
8.9279998122e-6	4.022116e-5
8.9439998118e-6	5.901486e-5
8.9599998115e-6	6.074586e-5
8.9759998111e-6	5.972645e-5
8.9919998108e-6	7.817289e-5
9.0079998105e-6	0.0001159414
9.0239998101e-6	0.0001214542
9.0399998098e-6	0.000131033
9.0559998095e-6	0.0001145469
9.0719998091e-6	0.0001131246
9.0879998088e-6	0.0001281492
9.1039998084e-6	5.501719e-5
9.1199998081e-6	-9.051384e-6
9.1359998078e-6	-5.8667e-5
9.1519998074e-6	-8.30972e-5
9.1679998071e-6	-0.0001409298
9.1839998068e-6	-0.0001556161
9.1999998064e-6	-0.000205075
9.2159998061e-6	-0.0003031627
9.2319998058e-6	-0.0003414259
9.2479998054e-6	-0.0003891424
9.2639998051e-6	-0.0003856914
9.2799998047e-6	-0.0003978462
9.2959998044e-6	-0.0003743967
9.3119998041e-6	-0.0003566408
9.3279998037e-6	-0.0003832792
9.3439998034e-6	-0.0004048507
9.3599998031e-6	-0.0003933644
9.3759998027e-6	-0.0004054515
9.3919998024e-6	-0.0004566531
9.4079998021e-6	-0.0004620982
9.4239998017e-6	-0.0004421936
9.4399998014e-6	-0.0005130705
9.455999801e-6	-0.000546042
9.4719998007e-6	-0.0005747775
9.4879998004e-6	-0.0006303065
9.5039998e-6	-0.0006387527
9.5199997997e-6	-0.0006360702
9.5359997994e-6	-0.0006101463
9.551999799e-6	-0.0005572915
9.5679997987e-6	-0.00053051
9.5839997983e-6	-0.0004799686
9.599999798e-6	-0.0003889574
9.6159997977e-6	-0.0003288204
9.6319997973e-6	-0.0002267524
9.647999797e-6	-0.000118429
9.6639997967e-6	-1.79728e-5
9.6799997963e-6	6.234852e-5
9.695999796e-6	0.0001768684
9.7119997957e-6	0.0002519005
9.7279997953e-6	0.0003196003
9.743999795e-6	0.0003810625
9.7599997946e-6	0.0004667051
9.7759997943e-6	0.0005357689
9.791999794e-6	0.0005664995
9.8079997936e-6	0.0005724623
9.8239997933e-6	0.0005852547
9.839999793e-6	0.0006027999
9.8559997926e-6	0.0005904851
9.8719997923e-6	0.0005574672
9.887999792e-6	0.0005432818
9.9039997916e-6	0.0005177208
9.9199997913e-6	0.000516345
9.9359997909e-6	0.0004705397
9.9519997906e-6	0.0003879418
9.9679997903e-6	0.0003247628
9.9839997899e-6	0.000252053
9.9999997896e-6	0.0001638065
1.0015999789e-5	6.469755e-5
1.0031999789e-5	-1.004247e-6
1.0047999789e-5	-4.024441e-5
1.0063999788e-5	-9.92695e-5
1.0079999788e-5	-0.0001927114
1.0095999788e-5	-0.0002287368
1.0111999787e-5	-0.0002094215
1.0127999787e-5	-0.0002396208
1.0143999787e-5	-0.0002239015
1.0159999786e-5	-0.000249285
1.0175999786e-5	-0.0002307983
1.0191999786e-5	-0.0001905012
1.0207999785e-5	-0.0001245282
1.0223999785e-5	-6.454926e-5
1.0239999785e-5	-1.112406e-5
1.0255999784e-5	4.740716e-5
1.0271999784e-5	9.833348e-5
1.0287999784e-5	0.0001023599
1.0303999783e-5	7.731919e-5
1.0319999783e-5	0.0001174336
1.0335999783e-5	0.0001422226
1.0351999782e-5	0.0001644888
1.0367999782e-5	0.0001681341
1.0383999782e-5	0.0001164645
1.0399999781e-5	7.752646e-5
1.0415999781e-5	6.938697e-5
1.0431999781e-5	2.821049e-5
1.044799978e-5	1.534981e-5
1.046399978e-5	-5.136539e-5
1.0479999779e-5	-7.410291e-5
1.0495999779e-5	-0.0001141527
1.0511999779e-5	-0.0001505848
1.0527999778e-5	-0.0001654979
1.0543999778e-5	-0.0001801707
1.0559999778e-5	-0.0002001165
1.0575999777e-5	-0.0002019914
1.0591999777e-5	-0.0002531789
1.0607999777e-5	-0.0003060799
1.0623999776e-5	-0.0003445326
1.0639999776e-5	-0.0003682813
1.0655999776e-5	-0.0003842748
1.0671999775e-5	-0.0003709389
1.0687999775e-5	-0.0003475993
1.0703999775e-5	-0.0003032642
1.0719999774e-5	-0.0002600924
1.0735999774e-5	-0.0002754878
1.0751999774e-5	-0.0002014152
1.0767999773e-5	-0.0001304778
1.0783999773e-5	-8.054222e-5
1.0799999773e-5	9.283312e-6
1.0815999772e-5	9.574472e-5
1.0831999772e-5	0.0001359985
1.0847999772e-5	0.0002213467
1.0863999771e-5	0.0003470895
1.0879999771e-5	0.0004293389
1.0895999771e-5	0.0004841823
1.091199977e-5	0.000526768
1.092799977e-5	0.0005430285
1.094399977e-5	0.0005372241
1.0959999769e-5	0.0004936502
1.0975999769e-5	0.0004824264
1.0991999769e-5	0.0004537556
1.1007999768e-5	0.0004205112
1.1023999768e-5	0.0003846137
1.1039999768e-5	0.0003051844
1.1055999767e-5	0.0002187233
1.1071999767e-5	0.0001133848
1.1087999767e-5	-2.901878e-5
1.1103999766e-5	-0.0001172977
1.1119999766e-5	-0.0002025866
1.1135999766e-5	-0.000303294
1.1151999765e-5	-0.0003737183
1.1167999765e-5	-0.0003955775
1.1183999765e-5	-0.0004220183
1.1199999764e-5	-0.0004768246
1.1215999764e-5	-0.0005180874
1.1231999764e-5	-0.0005293569
1.1247999763e-5	-0.0005171744
1.1263999763e-5	-0.0004895661
1.1279999763e-5	-0.0004285043
1.1295999762e-5	-0.0002983226
1.1311999762e-5	-0.0001946247
1.1327999762e-5	-0.0001162213
1.1343999761e-5	-2.496497e-5
1.1359999761e-5	5.954942e-5
1.1375999761e-5	0.0001447828
1.139199976e-5	0.0002052371
1.140799976e-5	0.000278858
1.142399976e-5	0.000318502
1.1439999759e-5	0.0003159401
1.1455999759e-5	0.0003157205
1.1471999759e-5	0.0002970138
1.1487999758e-5	0.0003131981
1.1503999758e-5	0.0002654926
1.1519999758e-5	0.0001774897
1.1535999757e-5	0.0001098872
1.1551999757e-5	2.085948e-5
1.1567999757e-5	-5.434098e-5
1.1583999756e-5	-0.0001462941
1.1599999756e-5	-0.0002341679
1.1615999756e-5	-0.0002882819
1.1631999755e-5	-0.000321916
1.1647999755e-5	-0.0003433755
1.1663999755e-5	-0.0003954112
1.1679999754e-5	-0.0003782801
1.1695999754e-5	-0.0003166794
1.1711999754e-5	-0.0002961301
1.1727999753e-5	-0.0002792685
1.1743999753e-5	-0.0002165498
1.1759999753e-5	-0.0001129474
1.1775999752e-5	-2.817744e-5
1.1791999752e-5	5.340191e-5
1.1807999752e-5	0.0001472781
1.1823999751e-5	0.0002577099
1.1839999751e-5	0.000311744
1.1855999751e-5	0.0003293091
1.187199975e-5	0.0004010772
1.188799975e-5	0.0004277247
1.190399975e-5	0.0004561323
1.1919999749e-5	0.0004344233
1.1935999749e-5	0.0004060197
1.1951999749e-5	0.00036972
1.1967999748e-5	0.000357527
1.1983999748e-5	0.0002916539
1.1999999748e-5	0.000248368
1.2015999747e-5	0.0001606863
1.2031999747e-5	0.0001148514
1.2047999747e-5	7.431819e-5
1.2063999746e-5	9.287804e-6
1.2079999746e-5	-6.249877e-5
1.2095999745e-5	-8.947562e-5
1.2111999745e-5	-0.0001107528
1.2127999745e-5	-0.000142554
1.2143999744e-5	-0.0001660274
1.2159999744e-5	-0.0002060871
1.2175999744e-5	-0.0002096117
1.2191999743e-5	-0.0001751755
1.2207999743e-5	-0.0001853902
1.2223999743e-5	-0.0001431931
1.2239999742e-5	-0.0001232584
1.2255999742e-5	-0.0001460957
1.2271999742e-5	-0.0001405916
1.2287999741e-5	-0.0001024341
1.2303999741e-5	-0.0001070864
1.2319999741e-5	-7.627695e-5
1.233599974e-5	-8.951174e-5
1.235199974e-5	-0.0001130083
1.236799974e-5	-0.00010839
1.2383999739e-5	-8.115612e-5
1.2399999739e-5	-0.0001161266
1.2415999739e-5	-0.0001098669
1.2431999738e-5	-8.610677e-5
1.2447999738e-5	-6.612696e-5
1.2463999738e-5	-9.625751e-5
1.2479999737e-5	-0.0001053214
1.2495999737e-5	-6.468984e-5
1.2511999737e-5	-7.697905e-5
1.2527999736e-5	-0.0001104238
1.2543999736e-5	-9.399218e-5
1.2559999736e-5	-6.401756e-5
1.2575999735e-5	-5.090502e-5
1.2591999735e-5	-4.726809e-5
1.2607999735e-5	-7.829534e-5
1.2623999734e-5	-7.566625e-5
1.2639999734e-5	-6.421446e-5
1.2655999734e-5	-4.963089e-5
