Source File Name:	Scan
3.1679999333e-6	-0.0002089245
3.183999933e-6	-0.0002197998
3.1999999327e-6	-0.000218488
3.2159999323e-6	-0.0002139819
3.231999932e-6	-0.0002150552
3.2479999317e-6	-0.0002124223
3.2639999313e-6	-0.0002208136
3.279999931e-6	-0.0002252019
3.2959999307e-6	-0.0002563291
3.3119999303e-6	-0.0002794765
3.32799993e-6	-0.0002750194
3.3439999296e-6	-0.0002818102
3.3599999293e-6	-0.0002800644
3.375999929e-6	-0.0002774841
3.3919999286e-6	-0.0002485191
3.4079999283e-6	-0.0002071277
3.423999928e-6	-0.0001976949
3.4399999276e-6	-0.00015996
3.4559999273e-6	-0.0001235798
3.4719999269e-6	-4.973741e-5
3.4879999266e-6	4.82964e-5
3.5039999263e-6	0.0001192214
3.5199999259e-6	0.000216279
3.5359999256e-6	0.000318875
3.5519999253e-6	0.0004271821
3.5679999249e-6	0.00049658
3.5839999246e-6	0.000606588
3.5999999243e-6	0.0006910244
3.6159999239e-6	0.0007644992
3.6319999236e-6	0.0008320328
3.6479999232e-6	0.0008489969
3.6639999229e-6	0.0008676013
3.6799999226e-6	0.0008715017
3.6959999222e-6	0.0008203203
3.7119999219e-6	0.0007421909
3.7279999216e-6	0.0006534917
3.7439999212e-6	0.0005156175
3.7599999209e-6	0.0003579365
3.7759999206e-6	0.000170156
3.7919999202e-6	-4.159543e-6
3.8079999199e-6	-0.0001971065
3.8239999195e-6	-0.0003939794
3.8399999192e-6	-0.0005725535
3.8559999189e-6	-0.0007335939
3.8719999185e-6	-0.0008475331
3.8879999182e-6	-0.0009386437
3.9039999179e-6	-0.001006421
3.9199999175e-6	-0.001052017
3.9359999172e-6	-0.001053692
3.9519999168e-6	-0.001004361
3.9679999165e-6	-0.0009049367
3.9839999162e-6	-0.0007978502
3.9999999158e-6	-0.0006416768
4.0159999155e-6	-0.000469883
4.0319999152e-6	-0.0002857588
4.0479999148e-6	-0.0001012536
4.0639999145e-6	0.0001057958
4.0799999142e-6	0.0002773035
4.0959999138e-6	0.0004590094
4.1119999135e-6	0.0006097683
4.1279999131e-6	0.0007267713
4.1439999128e-6	0.0008063614
4.1599999125e-6	0.0008672235
4.1759999121e-6	0.0008734463
4.1919999118e-6	0.0008519869
4.2079999115e-6	0.0007432577
4.2239999111e-6	0.0005989933
4.2399999108e-6	0.0004369104
4.2559999105e-6	0.00024742
4.2719999101e-6	3.706609e-5
4.2879999098e-6	-0.0001870413
4.3039999094e-6	-0.0004470486
4.3199999091e-6	-0.0006958467
4.3359999088e-6	-0.0009233771
4.3519999084e-6	-0.001140338
4.3679999081e-6	-0.001311538
4.3839999078e-6	-0.001431696
4.3999999074e-6	-0.001466726
4.4159999071e-6	-0.001449398
4.4319999067e-6	-0.001386841
4.4479999064e-6	-0.001277327
4.4639999061e-6	-0.001147395
4.4799999057e-6	-0.0009306264
4.4959999054e-6	-0.0006837464
4.5119999051e-6	-0.0003998303
4.5279999047e-6	-8.719655e-5
4.5439999044e-6	0.0002403284
4.5599999041e-6	0.0005772369
4.5759999037e-6	0.0008908644
4.5919999034e-6	0.001178432
4.607999903e-6	0.001387588
4.6239999027e-6	0.001539276
4.6399999024e-6	0.001649964
4.655999902e-6	0.001663401
4.6719999017e-6	0.00163907
4.6879999014e-6	0.001549421
4.703999901e-6	0.001408733
4.7199999007e-6	0.001188334
4.7359999004e-6	0.0009290429
4.7519999e-6	0.0006410448
4.7679998997e-6	0.0003418648
4.7839998993e-6	5.829697e-5
4.799999899e-6	-0.0002249742
4.8159998987e-6	-0.0005083631
4.8319998983e-6	-0.0007421236
4.847999898e-6	-0.000927788
4.8639998977e-6	-0.001039558
4.8799998973e-6	-0.001103079
4.895999897e-6	-0.00110467
4.9119998966e-6	-0.001052242
4.9279998963e-6	-0.0009470978
4.943999896e-6	-0.0008114448
4.9599998956e-6	-0.0006343053
4.9759998953e-6	-0.0004002835
4.991999895e-6	-0.0001741861
5.0079998946e-6	5.266289e-5
5.0239998943e-6	0.0003001489
5.039999894e-6	0.0005008411
5.0559998936e-6	0.0006854313
5.0719998933e-6	0.0008263732
5.0879998929e-6	0.0009489252
5.1039998926e-6	0.001063265
5.1199998923e-6	0.001112771
5.1359998919e-6	0.001132154
5.1519998916e-6	0.001096662
5.1679998913e-6	0.001024876
5.1839998909e-6	0.0009150147
5.1999998906e-6	0.0008047617
5.2159998903e-6	0.0006189829
5.2319998899e-6	0.0004442044
5.2479998896e-6	0.0002460985
5.2639998892e-6	2.986649e-5
5.2799998889e-6	-0.0001755991
5.2959998886e-6	-0.0004003986
5.3119998882e-6	-0.0006110743
5.3279998879e-6	-0.0007972803
5.3439998876e-6	-0.0009759976
5.3599998872e-6	-0.00110086
5.3759998869e-6	-0.001195039
5.3919998866e-6	-0.001229946
5.4079998862e-6	-0.001208808
5.4239998859e-6	-0.001167246
5.4399998855e-6	-0.001109603
5.4559998852e-6	-0.001024883
5.4719998849e-6	-0.0009249187
5.4879998845e-6	-0.0007619134
5.5039998842e-6	-0.0005818952
5.5199998839e-6	-0.0004240791
5.5359998835e-6	-0.0002575832
5.5519998832e-6	-9.736174e-5
5.5679998828e-6	3.285895e-5
5.5839998825e-6	0.0001807039
5.5999998822e-6	0.0002520924
5.6159998818e-6	0.0003110098
5.6319998815e-6	0.000356599
5.6479998812e-6	0.0003777034
5.6639998808e-6	0.0003802766
5.6799998805e-6	0.0003887627
5.6959998802e-6	0.0003825663
5.7119998798e-6	0.0003263096
5.7279998795e-6	0.0003088707
5.7439998791e-6	0.0002345163
5.7599998788e-6	0.0001680003
5.7759998785e-6	0.0001233295
5.7919998781e-6	7.858717e-5
5.8079998778e-6	3.937957e-5
5.8239998775e-6	2.175709e-5
5.8399998771e-6	2.446194e-5
5.8559998768e-6	1.604099e-7
5.8719998765e-6	-1.559454e-5
5.8879998761e-6	7.335608e-7
5.9039998758e-6	-6.791617e-6
5.9199998754e-6	1.006235e-5
5.9359998751e-6	2.770581e-5
5.9519998748e-6	7.000582e-5
5.9679998744e-6	0.0001099975
5.9839998741e-6	0.0001188685
5.9999998738e-6	0.0001269556
6.0159998734e-6	0.0001315871
6.0319998731e-6	0.0001324132
6.0479998727e-6	0.0001341457
6.0639998724e-6	0.0001394915
6.0799998721e-6	0.0001445506
6.0959998717e-6	0.0001569698
6.1119998714e-6	0.0001662509
6.1279998711e-6	0.0001737933
6.1439998707e-6	0.0001904553
6.1599998704e-6	0.0001859042
6.1759998701e-6	0.0001858201
6.1919998697e-6	0.0001822907
6.2079998694e-6	0.0001861766
6.223999869e-6	0.0001760982
6.2399998687e-6	0.0001541541
6.2559998684e-6	0.0001422124
6.271999868e-6	0.0001281461
6.2879998677e-6	0.00012324
6.3039998674e-6	0.000124595
6.319999867e-6	0.0001029884
6.3359998667e-6	9.082585e-5
6.3519998664e-6	7.254551e-5
6.367999866e-6	5.564908e-5
6.3839998657e-6	2.930137e-5
6.3999998653e-6	2.184102e-5
6.415999865e-6	3.091727e-5
6.4319998647e-6	3.147537e-5
6.4479998643e-6	3.568761e-5
6.463999864e-6	4.469942e-5
6.4799998637e-6	3.716526e-5
6.4959998633e-6	2.347791e-5
6.511999863e-6	-8.322029e-6
6.5279998626e-6	-4.586777e-5
6.5439998623e-6	-8.165772e-5
6.559999862e-6	-8.886518e-5
6.5759998616e-6	-0.0001454111
6.5919998613e-6	-0.0001695562
6.607999861e-6	-0.000188604
6.6239998606e-6	-0.0002146274
6.6399998603e-6	-0.0002486658
6.65599986e-6	-0.0002684417
6.6719998596e-6	-0.0002967677
6.6879998593e-6	-0.0002866446
6.7039998589e-6	-0.0003053115
6.7199998586e-6	-0.000292272
6.7359998583e-6	-0.000283316
6.7519998579e-6	-0.0002473965
6.7679998576e-6	-0.0002180067
6.7839998573e-6	-0.0001917041
6.7999998569e-6	-0.0001470077
6.8159998566e-6	-0.0001141199
6.8319998563e-6	-8.451044e-5
6.8479998559e-6	-4.747302e-5
6.8639998556e-6	-2.724796e-5
6.8799998552e-6	-1.514074e-5
6.8959998549e-6	-8.04827e-6
6.9119998546e-6	1.298917e-6
6.9279998542e-6	2.370877e-6
6.9439998539e-6	-2.021061e-5
6.9599998536e-6	-2.911394e-5
6.9759998532e-6	-6.216909e-5
6.9919998529e-6	-9.542848e-5
7.0079998525e-6	-0.000141987
7.0239998522e-6	-0.000161444
7.0399998519e-6	-0.0001979337
7.0559998515e-6	-0.0002476219
7.0719998512e-6	-0.0002631179
7.0879998509e-6	-0.0002610191
7.1039998505e-6	-0.0002736083
7.1199998502e-6	-0.0002802728
7.1359998499e-6	-0.0002588267
7.1519998495e-6	-0.0002445119
7.1679998492e-6	-0.000191437
7.1839998488e-6	-0.0001695219
7.1999998485e-6	-9.78036e-5
7.2159998482e-6	-4.250594e-5
7.2319998478e-6	3.206727e-5
7.2479998475e-6	0.0001183109
7.2639998472e-6	0.0001800055
7.2799998468e-6	0.0002368608
7.2959998465e-6	0.0002775828
7.3119998462e-6	0.0003060558
7.3279998458e-6	0.0003281081
7.3439998455e-6	0.0003316479
7.3599998451e-6	0.0003517553
7.3759998448e-6	0.0003637619
7.3919998445e-6	0.000352346
7.4079998441e-6	0.0003290853
7.4239998438e-6	0.0003033934
7.4399998435e-6	0.000280636
7.4559998431e-6	0.0002616002
7.4719998428e-6	0.0002265756
7.4879998424e-6	0.0001651965
7.5039998421e-6	0.0001421386
7.5199998418e-6	0.0001076312
7.5359998414e-6	7.877922e-5
7.5519998411e-6	5.066771e-5
7.5679998408e-6	4.322096e-5
7.5839998404e-6	4.994319e-5
7.5999998401e-6	7.725626e-5
7.6159998398e-6	8.958259e-5
7.6319998394e-6	0.0001404701
7.6479998391e-6	0.0001874535
7.6639998387e-6	0.0002284458
7.6799998384e-6	0.0003186458
7.6959998381e-6	0.0003923856
7.7119998377e-6	0.0004555588
7.7279998374e-6	0.0005190514
7.7439998371e-6	0.0005715607
7.7599998367e-6	0.0006029645
7.7759998364e-6	0.0006232293
7.7919998361e-6	0.0006493907
7.8079998357e-6	0.000608919
7.8239998354e-6	0.0005767565
7.839999835e-6	0.0005067181
7.8559998347e-6	0.0004291809
7.8719998344e-6	0.0003502851
7.887999834e-6	0.0002524395
7.9039998337e-6	0.0001119219
7.9199998334e-6	-2.580683e-5
7.935999833e-6	-0.0001698315
7.9519998327e-6	-0.000287454
7.9679998324e-6	-0.0004258839
7.983999832e-6	-0.0005522058
7.9999998317e-6	-0.0006594515
8.0159998313e-6	-0.000747695
8.031999831e-6	-0.000813184
8.0479998307e-6	-0.0008562974
8.0639998303e-6	-0.0008847736
8.07999983e-6	-0.0009105455
8.0959998297e-6	-0.0009294237
8.1119998293e-6	-0.0008853933
8.127999829e-6	-0.0008536128
8.1439998286e-6	-0.0007922994
8.1599998283e-6	-0.0006887027
8.175999828e-6	-0.0006050951
8.1919998276e-6	-0.0004999986
8.2079998273e-6	-0.0003869882
8.223999827e-6	-0.0002723637
8.2399998266e-6	-0.0001746156
8.2559998263e-6	-6.68853e-5
8.271999826e-6	3.457256e-5
8.2879998256e-6	9.463087e-5
8.3039998253e-6	0.0001655029
8.3199998249e-6	0.0002099092
8.3359998246e-6	0.0002117143
8.3519998243e-6	0.0002271209
8.3679998239e-6	0.0002066828
8.3839998236e-6	0.0001570516
8.3999998233e-6	9.962677e-5
8.4159998229e-6	1.480477e-5
8.4319998226e-6	-5.054163e-5
8.4479998223e-6	-0.0001340789
8.4639998219e-6	-0.0002021568
8.4799998216e-6	-0.0002525457
8.4959998212e-6	-0.0002789046
8.5119998209e-6	-0.0002941235
8.5279998206e-6	-0.0002962688
8.5439998202e-6	-0.0002872746
8.5599998199e-6	-0.0002644542
8.5759998196e-6	-0.0002192023
8.5919998192e-6	-0.000144952
8.6079998189e-6	-6.296094e-5
8.6239998185e-6	3.499461e-5
8.6399998182e-6	0.0001466693
8.6559998179e-6	0.0002485166
8.6719998175e-6	0.0003678998
8.6879998172e-6	0.0004531272
8.7039998169e-6	0.0005209775
8.7199998165e-6	0.0005993976
8.7359998162e-6	0.0006694336
8.7519998159e-6	0.0007214295
8.7679998155e-6	0.0007451402
8.7839998152e-6	0.0007912058
8.7999998148e-6	0.0008212581
8.8159998145e-6	0.000825095
8.8319998142e-6	0.0008102278
8.8479998138e-6	0.000793831
8.8639998135e-6	0.0007742281
8.8799998132e-6	0.0007126415
8.8959998128e-6	0.0006470985
8.9119998125e-6	0.0005857224
8.9279998122e-6	0.000493479
8.9439998118e-6	0.0004018831
8.9599998115e-6	0.0003168404
8.9759998111e-6	0.0002189116
8.9919998108e-6	0.0001220645
9.0079998105e-6	3.670332e-5
9.0239998101e-6	-9.516395e-5
9.0399998098e-6	-0.0001569669
9.0559998095e-6	-0.0002395015
9.0719998091e-6	-0.0002994941
9.0879998088e-6	-0.0003587653
9.1039998084e-6	-0.0004418512
9.1199998081e-6	-0.0005280094
9.1359998078e-6	-0.0005652255
9.1519998074e-6	-0.000608068
9.1679998071e-6	-0.0006017943
9.1839998068e-6	-0.0005941836
9.1999998064e-6	-0.0005722597
9.2159998061e-6	-0.0005865956
9.2319998058e-6	-0.0005261292
9.2479998054e-6	-0.000480512
9.2639998051e-6	-0.0004320592
9.2799998047e-6	-0.0003738106
9.2959998044e-6	-0.0003033068
9.3119998041e-6	-0.0002227763
9.3279998037e-6	-0.0001602863
9.3439998034e-6	-0.0001024349
9.3599998031e-6	-3.527546e-5
9.3759998027e-6	2.895262e-6
9.3919998024e-6	2.180947e-5
9.4079998021e-6	5.517847e-5
9.4239998017e-6	9.045393e-5
9.4399998014e-6	0.0001095999
9.455999801e-6	0.0001066591
9.4719998007e-6	0.0001090901
9.4879998004e-6	8.380689e-5
9.5039998e-6	6.695557e-5
9.5199997997e-6	2.638529e-5
9.5359997994e-6	5.416039e-6
9.551999799e-6	-2.973837e-5
9.5679997987e-6	-5.343796e-5
9.5839997983e-6	-8.810172e-5
9.599999798e-6	-0.0001051494
9.6159997977e-6	-0.0001124854
9.6319997973e-6	-0.0001403248
9.647999797e-6	-0.000152122
9.6639997967e-6	-0.0001568238
9.6799997963e-6	-0.0001548647
9.695999796e-6	-0.0001514059
9.7119997957e-6	-0.0001329286
9.7279997953e-6	-0.000107706
9.743999795e-6	-8.102747e-5
9.7599997946e-6	-3.506138e-5
9.7759997943e-6	2.826343e-7
9.791999794e-6	1.512059e-5
9.8079997936e-6	3.238088e-5
9.8239997933e-6	7.174615e-5
9.839999793e-6	9.662245e-5
9.8559997926e-6	0.0001249332
9.8719997923e-6	0.000171271
9.887999792e-6	0.0002090671
9.9039997916e-6	0.0002460469
9.9199997913e-6	0.0002801861
9.9359997909e-6	0.0003126648
9.9519997906e-6	0.0003326474
9.9679997903e-6	0.0003213977
9.9839997899e-6	0.0003067544
9.9999997896e-6	0.0002927463
1.0015999789e-5	0.0002685403
1.0031999789e-5	0.0002544027
1.0047999789e-5	0.0002166508
1.0063999788e-5	0.000156313
1.0079999788e-5	9.008404e-5
1.0095999788e-5	1.369042e-5
1.0111999787e-5	-5.238293e-5
1.0127999787e-5	-8.463333e-5
1.0143999787e-5	-0.0001429981
1.0159999786e-5	-0.0001762265
1.0175999786e-5	-0.0002261637
1.0191999786e-5	-0.0002557971
1.0207999785e-5	-0.0002796398
1.0223999785e-5	-0.0002858708
1.0239999785e-5	-0.0003135653
1.0255999784e-5	-0.0003484274
1.0271999784e-5	-0.0003772005
1.0287999784e-5	-0.0003877553
1.0303999783e-5	-0.0003815367
1.0319999783e-5	-0.0003690238
1.0335999783e-5	-0.0003411547
1.0351999782e-5	-0.0003194888
1.0367999782e-5	-0.0003155402
1.0383999782e-5	-0.0002761836
1.0399999781e-5	-0.0002402154
1.0415999781e-5	-0.000191488
1.0431999781e-5	-0.0001224537
1.044799978e-5	-1.754169e-5
1.046399978e-5	5.628162e-5
1.0479999779e-5	0.000129952
1.0495999779e-5	0.0002397427
1.0511999779e-5	0.0002992536
1.0527999778e-5	0.0003586682
1.0543999778e-5	0.0004221517
1.0559999778e-5	0.0004568112
1.0575999777e-5	0.0004748082
1.0591999777e-5	0.0004881332
1.0607999777e-5	0.0004612881
1.0623999776e-5	0.0004277652
1.0639999776e-5	0.0003994612
1.0655999776e-5	0.0003515328
1.0671999775e-5	0.0002981548
1.0687999775e-5	0.0002257888
1.0703999775e-5	0.0001465679
1.0719999774e-5	6.330731e-5
1.0735999774e-5	-5.401107e-6
1.0751999774e-5	-4.253021e-5
1.0767999773e-5	-6.405947e-5
1.0783999773e-5	-6.262391e-5
1.0799999773e-5	-3.790537e-5
1.0815999772e-5	-2.72017e-5
1.0831999772e-5	-2.058655e-5
1.0847999772e-5	1.306205e-5
1.0863999771e-5	5.164796e-5
1.0879999771e-5	7.137408e-5
1.0895999771e-5	9.644651e-5
1.091199977e-5	0.0001475205
1.092799977e-5	0.0001782318
1.094399977e-5	0.0002045017
1.0959999769e-5	0.0002088775
1.0975999769e-5	0.0002033159
1.0991999769e-5	0.0001986893
1.1007999768e-5	0.0002073832
1.1023999768e-5	0.0001694996
1.1039999768e-5	0.0001555406
1.1055999767e-5	0.0001201949
1.1071999767e-5	7.709806e-5
1.1087999767e-5	3.643334e-5
1.1103999766e-5	-3.291796e-5
1.1119999766e-5	-8.991115e-5
1.1135999766e-5	-0.0001489132
1.1151999765e-5	-0.0002065575
1.1167999765e-5	-0.0002689825
1.1183999765e-5	-0.0003332461
1.1199999764e-5	-0.0004140135
1.1215999764e-5	-0.0004506932
1.1231999764e-5	-0.0004981111
1.1247999763e-5	-0.0005310071
1.1263999763e-5	-0.0005538512
1.1279999763e-5	-0.0005390038
1.1295999762e-5	-0.0005151283
1.1311999762e-5	-0.0004868509
1.1327999762e-5	-0.0004599908
1.1343999761e-5	-0.0004266396
1.1359999761e-5	-0.0003863188
1.1375999761e-5	-0.0003270924
1.139199976e-5	-0.0002618454
1.140799976e-5	-0.0002045938
1.142399976e-5	-0.0001519732
1.1439999759e-5	-8.73583e-5
1.1455999759e-5	-3.795488e-5
1.1471999759e-5	-1.117006e-6
1.1487999758e-5	2.785009e-5
1.1503999758e-5	2.140513e-5
1.1519999758e-5	4.484602e-5
1.1535999757e-5	7.089837e-5
1.1551999757e-5	6.176111e-5
1.1567999757e-5	5.890179e-5
1.1583999756e-5	5.13933e-5
1.1599999756e-5	4.816438e-5
1.1615999756e-5	4.474266e-5
1.1631999755e-5	5.170293e-5
1.1647999755e-5	4.904602e-5
1.1663999755e-5	3.189832e-5
1.1679999754e-5	6.450158e-5
1.1695999754e-5	8.976838e-5
1.1711999754e-5	0.0001481141
1.1727999753e-5	0.0001889936
1.1743999753e-5	0.0002427929
1.1759999753e-5	0.0002871034
1.1775999752e-5	0.0003184019
1.1791999752e-5	0.0003497623
1.1807999752e-5	0.000393956
1.1823999751e-5	0.0004236988
1.1839999751e-5	0.0004780833
1.1855999751e-5	0.000490138
1.187199975e-5	0.0004784155
1.188799975e-5	0.0004838201
1.190399975e-5	0.0004625435
1.1919999749e-5	0.0004500893
1.1935999749e-5	0.0004224185
1.1951999749e-5	0.0003886603
1.1967999748e-5	0.000330574
1.1983999748e-5	0.0002823135
1.1999999748e-5	0.0002413786
1.2015999747e-5	0.0001893205
1.2031999747e-5	0.0001479694
1.2047999747e-5	9.424522e-5
1.2063999746e-5	7.176583e-5
1.2079999746e-5	2.246967e-5
1.2095999745e-5	-1.369849e-5
1.2111999745e-5	-6.743628e-5
1.2127999745e-5	-9.22473e-5
1.2143999744e-5	-0.0001269152
1.2159999744e-5	-0.0001642084
1.2175999744e-5	-0.0001819661
1.2191999743e-5	-0.000195628
1.2207999743e-5	-0.0002274656
1.2223999743e-5	-0.0002585168
1.2239999742e-5	-0.000279185
1.2255999742e-5	-0.0003058724
1.2271999742e-5	-0.00031456
1.2287999741e-5	-0.0003322692
1.2303999741e-5	-0.0003237015
1.2319999741e-5	-0.0003186787
1.233599974e-5	-0.0002932447
1.235199974e-5	-0.0002940099
1.236799974e-5	-0.0003018922
1.2383999739e-5	-0.0003024529
1.2399999739e-5	-0.000289228
1.2415999739e-5	-0.0002590077
1.2431999738e-5	-0.000242923
1.2447999738e-5	-0.0002281942
1.2463999738e-5	-0.0002135525
1.2479999737e-5	-0.0002169584
1.2495999737e-5	-0.0002124935
1.2511999737e-5	-0.0002151259
1.2527999736e-5	-0.0001760113
1.2543999736e-5	-0.0001962559
1.2559999736e-5	-0.0001838239
1.2575999735e-5	-0.0001459317
1.2591999735e-5	-0.0001375176
1.2607999735e-5	-0.0001022382
1.2623999734e-5	-7.490446e-5
1.2639999734e-5	-1.386208e-5
1.2655999734e-5	2.182953e-5
1.2671999733e-5	5.123159e-5
